site_date_key,Mangrove,Manmade,Saltmarsh,edge_man,edge_mar,edge_l.mangrove,edge_l.marsh,land_water_ratio,mud,fetch_distance,site_type
52a8182e,0.06836790147664493,0.0,0.01530375840958031,0.06836790147664493,0.01530375840958031,0.8170974684810842,0.18290253151891572,0.5768096457311686,38868.77015962944,14.882820073481195,mangrove
54b8fc49,0.007089697596101972,0.001923767771896317,0.04860632785512599,0.007089697596101972,0.04860632785512599,0.12729270246240995,0.87270729753759,0.5963066983709688,41627.07192734927,0.0,marsh
56dad4fd,0.020191431126735045,0.0015428993057041965,0.055990767919204404,0.020191431126735045,0.055990767919204404,0.2650413269713991,0.7349586730286009,0.48371440265245996,37487.64169510599,34.726446603442035,mixed
5925e1f7,0.025146070689251974,0.0033118097380159897,0.015914898743405622,0.025146070689251974,0.015914898743405622,0.6124081101030264,0.38759188989697363,0.486217249286901,65941.69852248678,663.3892746240116,mixed
5e4ec044,0.042149403069242516,0.0,0.008851240326060533,0.042149403069242516,0.008851240326060533,0.8264484575722882,0.1735515424277117,0.7402676760615627,25888.068132421973,0.0,mangrove
5f2537fb,0.054584136762858705,0.0015114443670409775,0.05602957209984803,0.054584136762858705,0.05602957209984803,0.4934662920543447,0.5065337079456552,0.571190088329325,52137.0838454854,2.363186918600001,mixed
618bb6ab,0.022366893796801905,0.005931924500433786,0.0013112957329653918,0.022366893796801905,0.0013112957329653918,0.9446201014939558,0.055379898506044224,0.23091564760311356,28083.453556161254,77.24040430109397,mangrove
68bb7209,0.0279834084044827,2.9211971358015055e-05,0.048269837694035284,0.0279834084044827,0.048269837694035284,0.36697989706993694,0.6330201029300631,0.5902593643675986,43365.64195723253,0.0,mixed
6abec928,0.00387122027199113,0.0,0.06374035300369764,0.00387122027199113,0.06374035300369764,0.0572567695800552,0.9427432304199448,0.30149635644715345,70947.71480162171,0.0,marsh
77d490c5,0.03174549708342333,1.912075360062442e-05,0.01019930905259051,0.03174549708342333,0.01019930905259051,0.7568397617688981,0.2431602382311019,0.5179313922409051,36279.93045052651,12.646738575366495,mangrove
79464cf2,0.04185433194878598,0.00831432664598819,0.06283318964754636,0.04185433194878598,0.06283318964754636,0.3998024913625648,0.6001975086374352,0.31370942890514647,87182.07923057108,0.0,mixed
7b9bfc39,0.05636365817189682,0.0,0.012716732808714723,0.05636365817189682,0.012716732808714723,0.8159140006563677,0.18408599934363237,0.5719339784673134,19322.702378719652,0.0,mangrove
7b9ead19,0.004910628411569292,0.0004555388102150014,0.053613659795465354,0.004910628411569292,0.053613659795465354,0.08390752902790592,0.916092470972094,0.5359586248331923,64159.945868539355,0.0,marsh
80e424b0,0.005463010519300724,0.012159745162638569,0.07436066587921208,0.005463010519300724,0.07436066587921208,0.06843847296668117,0.931561527033319,0.3520582886310642,95205.19095944276,16.878160772029197,marsh
8ffb0cbc,0.030549459296690038,0.003250158721046686,0.007491098519392658,0.030549459296690038,0.007491098519392658,0.8030760075703834,0.1969239924296165,0.46443205758017536,71792.56977099377,99.99229356535373,mangrove
90927007,0.03195345280201213,0.00478784072354641,0.0022785909819239454,0.03195345280201213,0.0022785909819239454,0.9334368991724296,0.06656310082757051,0.49050445090710354,12772.478879054182,96.692670927056,mangrove
91daed95,0.003986317641912635,0.0,0.056323907093750916,0.003986317641912635,0.056323907093750916,0.06609687925031699,0.933903120749683,0.27723561494272464,107770.78887071536,10.770838001450416,marsh
9293ae26,0.00012913178616740534,0.0,0.06180046449664794,0.00012913178616740534,0.06180046449664794,0.0020851385107969406,0.997914861489203,0.24984673023540663,114557.6985475511,0.0,marsh
9595edb4,0.02612933981717944,0.0002553355780854994,0.021882564634106167,0.02612933981717944,0.021882564634106167,0.544226272958847,0.45577372704115304,0.44609981910049906,41454.02369503341,26.556186473050868,mixed
9820d7df,0.027116108268220994,0.0005294975383918113,0.03667893534861284,0.027116108268220994,0.03667893534861284,0.42505039154900376,0.5749496084509963,0.6466822392412567,29272.474261757478,0.0,mixed
983b722b,0.07594274666903719,0.005779086204252,0.02112260976049089,0.07594274666903719,0.02112260976049089,0.7823877587486484,0.2176122412513515,0.4084816301685034,53117.638588376256,4.827200937301867,mangrove
9db4ff53,0.10111110086344731,0.0,0.025747944428156755,0.10111110086344731,0.025747944428156755,0.7970350133963932,0.20296498660360668,0.42003646784188964,46577.30109186216,30.829789023807308,mangrove
a45372ac,0.06999056770873834,0.0,0.003364053476959503,0.06999056770873834,0.003364053476959503,0.9541398561865192,0.045860143813480726,0.5402702031187663,36195.29097346363,0.0,mangrove
a479a49f,0.029209780148447186,0.0,0.025583355379951576,0.029209780148447186,0.025583355379951576,0.5330919624650433,0.46690803753495663,0.6995291369940702,43907.565804265476,0.0,mixed
a7b5df75,0.03805020200668041,0.016612674490058526,0.024408492428480897,0.03805020200668041,0.024408492428480897,0.6092058495744019,0.3907941504255982,0.5741694847866803,14853.995805217712,13.256973623929838,mixed
ab165e76,0.006685247647145421,0.0,0.05022827692802553,0.006685247647145421,0.05022827692802553,0.11746325143359548,0.8825367485664045,0.3303975009074225,35399.943903158375,10.509345511398488,marsh
ac62b9c3,0.033863818606885025,0.0014258126458740286,0.0344061570237604,0.033863818606885025,0.0344061570237604,0.49602798732630615,0.5039720126736937,0.6805018869430293,20603.69688685861,0.0,mixed
af8bc475,0.030841209517458206,0.001749133989377964,0.010296719690269822,0.030841209517458206,0.010296719690269822,0.7497025278478161,0.25029747215218395,0.6995230775154019,34691.75519368047,61.265566561814516,mixed
b11be902,0.011911215564010511,0.0023226316037325686,0.056725181071739676,0.011911215564010511,0.056725181071739676,0.1735408055761248,0.8264591944238752,0.2692117434009894,105758.75514082519,26.661760976503945,marsh
b5a61449,0.10412327571550287,0.0008291883015163709,0.010947854173439268,0.10412327571550287,0.010947854173439268,0.9048601140528879,0.09513988594711202,0.47290212108664303,43422.167493397304,0.0,mangrove
b7d69942,0.002653960402564836,0.0,0.03065480434752986,0.002653960402564836,0.03065480434752986,0.07967753900442347,0.9203224609955765,0.17063205786960978,85913.75203330157,185.2946096587261,marsh
bac32223,0.002378811576754231,0.0,0.057047162916133036,0.002378811576754231,0.057047162916133036,0.040029828657482974,0.959970171342517,0.45512943977929143,90113.24684951318,0.0,marsh
c5ec5e0f,0.015459892816821228,0.0,0.030250574907847768,0.015459892816821228,0.030250574907847768,0.3382134024517505,0.6617865975482495,0.2669550002897231,58230.49421947599,0.0,mixed
d0ca5be3,0.0196197944510116,0.010766743375393116,0.04409813330282929,0.0196197944510116,0.04409813330282929,0.30791639249173364,0.6920836075082664,0.3890282123901373,38841.45865351169,0.0,mixed
da248fc9,0.0016777364201333983,0.0,0.09124541987407818,0.0016777364201333983,0.09124541987407818,0.018055095059635946,0.981944904940364,0.3081185531268428,113863.18495053107,2.131005229963722,marsh
e49684aa,0.010234535638941108,0.006485554427323236,0.0953417086146607,0.010234535638941108,0.0953417086146607,0.09693975866727188,0.9030602413327281,0.2969749957927905,102150.68724174466,16.32986325178686,marsh
ed3286d6,0.011788643649878111,0.0,0.0985714678292765,0.011788643649878111,0.0985714678292765,0.10681978743836998,0.89318021256163,0.47467666343493736,78950.8123330585,29.69369987113323,marsh
f3f8f037,0.01122978438584932,3.7923802986468106e-05,0.04082976063924227,0.01122978438584932,0.04082976063924227,0.21571038280178598,0.784289617198214,0.22764745291647023,64466.2619809191,82.97889412216557,marsh
f51955eb,0.0345598385482583,0.0,0.10252608497875397,0.0345598385482583,0.10252608497875397,0.25210348122612614,0.7478965187738739,0.43723641601577834,63471.47336517012,8.406783307516402,mixed
f7bb8461,0.007081864209227038,0.0,0.051021791295769184,0.007081864209227038,0.051021791295769184,0.121883281657177,0.878116718342823,0.5612010128384723,21488.334923847506,32.12046272676752,marsh
