"","formula","aic","r.sq"
"1","CALSAP ~ s(edge_perc, k = 4)",137.348041611724,0.101602530830784
"2","CALSAP ~ s(edge_l.mangrove, k = 4)",202.084602032132,-0.0188780231680439
"3","CALSAP ~ s(land_water_ratio, k = 4)",126.834507414659,0.160865427892337
"4","CALSAP ~ s(edge_perc, k = 4) + s(edge_l.mangrove, k = 4)",138.52322598232,0.0971562324533738
"5","CALSAP ~ s(edge_perc, k = 4) + s(land_water_ratio, k = 4)",125.156610986255,0.204542684228441
"6","CALSAP ~ s(edge_l.mangrove, k = 4) + s(land_water_ratio, k = 4)",128.856877981089,0.142266550215405
"7","CALSAP ~ s(edge_perc, k = 4) + s(edge_l.mangrove, k = 4) + s(land_water_ratio,      k = 4)",126.918001038158,0.194876285698643
"8","CALSAP ~ s(edge_perc, k = 4) + s(edge_l.mangrove, k = 4) + ti(edge_l.mangrove,      edge_perc, k = 3)",139.139760239475,0.121539710850203
"9","CALSAP ~ s(edge_l.mangrove, k = 4) + s(land_water_ratio, k = 4) +      ti(edge_l.mangrove, land_water_ratio, k = 3)",129.370073581533,0.171514889261957
"10","CALSAP ~ s(edge_perc, k = 4) + s(edge_l.mangrove, k = 4) + s(land_water_ratio,      k = 4) + ti(edge_l.mangrove, land_water_ratio, k = 3)",127.900020835716,0.224697750780827
"11","CALSAP ~ s(edge_perc, k = 4) + s(edge_l.mangrove, k = 4) + s(land_water_ratio,      k = 4) + ti(edge_l.mangrove, edge_perc, k = 3)",128.007021692208,0.226594894696268
"12","CALSAP ~ s(edge_perc, k = 4) + s(edge_l.mangrove, k = 4) + s(land_water_ratio,      k = 4) + ti(edge_l.mangrove, land_water_ratio, k = 3) + ti(edge_l.mangrove,      edge_perc, k = 3)",127.919897519093,0.223890138633683
