"","formula","aic","r.sq"
"1","PALSP ~ s(edge_perc, k = 4)",384.791095182251,0.168618924651102
"2","PALSP ~ s(edge_l.mangrove, k = 4)",392.224421730224,0.0493836224951423
"3","PALSP ~ s(land_water_ratio, k = 4)",394.134368891688,0.0384318929559002
"4","PALSP ~ s(edge_perc, k = 4) + s(edge_l.mangrove, k = 4)",385.66635761356,0.167789666541482
"5","PALSP ~ s(edge_perc, k = 4) + s(land_water_ratio, k = 4)",386.70071805368,0.158935046246242
"6","PALSP ~ s(edge_l.mangrove, k = 4) + s(land_water_ratio, k = 4)",393.909599748677,0.0463210700899384
"7","PALSP ~ s(edge_perc, k = 4) + s(edge_l.mangrove, k = 4) + s(land_water_ratio,      k = 4)",387.600828135367,0.143230120335865
"8","PALSP ~ s(edge_perc, k = 4) + s(edge_l.mangrove, k = 4) + ti(edge_l.mangrove,      edge_perc, k = 3)",387.736306384364,0.150783121487281
"9","PALSP ~ s(edge_l.mangrove, k = 4) + s(land_water_ratio, k = 4) +      ti(edge_l.mangrove, land_water_ratio, k = 3)",394.779076234366,0.0373781224036039
"10","PALSP ~ s(edge_perc, k = 4) + s(edge_l.mangrove, k = 4) + s(land_water_ratio,      k = 4) + ti(edge_l.mangrove, land_water_ratio, k = 3)",388.218184092654,0.135750848568641
"11","PALSP ~ s(edge_perc, k = 4) + s(edge_l.mangrove, k = 4) + s(land_water_ratio,      k = 4) + ti(edge_l.mangrove, edge_perc, k = 3)",389.601742987247,0.131087883111074
"12","PALSP ~ s(edge_perc, k = 4) + s(edge_l.mangrove, k = 4) + s(land_water_ratio,      k = 4) + ti(edge_l.mangrove, land_water_ratio, k = 3) + ti(edge_l.mangrove,      edge_perc, k = 3)",390.12673250106,0.126049620111576
