"","formula","aic","r.sq"
"1","CALSAP ~ s(edge_perc, k = 4)",144.133639424521,0.0234283403720381
"2","CALSAP ~ s(edge_l.mangrove, k = 4)",202.083121359556,-0.0188729793908544
"3","CALSAP ~ s(land_water_ratio, k = 4)",126.834507414659,0.160865427892337
"4","CALSAP ~ s(edge_perc, k = 4) + s(edge_l.mangrove, k = 4)",146.118433858617,0.00270516737465132
"5","CALSAP ~ s(edge_perc, k = 4) + s(land_water_ratio, k = 4)",127.300421355986,0.171932208690486
"6","CALSAP ~ s(edge_l.mangrove, k = 4) + s(land_water_ratio, k = 4)",128.855140657682,0.142278321071359
"7","CALSAP ~ s(edge_perc, k = 4) + s(edge_l.mangrove, k = 4) + s(land_water_ratio,      k = 4)",129.286754382689,0.155535012194956
"8","CALSAP ~ s(edge_perc, k = 4) + s(edge_l.mangrove, k = 4) + ti(edge_l.mangrove,      edge_perc, k = 3)",147.675150083147,-0.0178361226324584
"9","CALSAP ~ s(edge_l.mangrove, k = 4) + s(land_water_ratio, k = 4) +      ti(edge_l.mangrove, land_water_ratio, k = 3)",129.750138718089,0.16625342147825
"10","CALSAP ~ s(edge_perc, k = 4) + s(edge_l.mangrove, k = 4) + s(land_water_ratio,      k = 4) + ti(edge_l.mangrove, land_water_ratio, k = 3)",130.636444652433,0.182448574670259
"11","CALSAP ~ s(edge_perc, k = 4) + s(edge_l.mangrove, k = 4) + s(land_water_ratio,      k = 4) + ti(edge_l.mangrove, edge_perc, k = 3)",130.072963001088,0.155629712291282
"12","CALSAP ~ s(edge_perc, k = 4) + s(edge_l.mangrove, k = 4) + s(land_water_ratio,      k = 4) + ti(edge_l.mangrove, land_water_ratio, k = 3) + ti(edge_l.mangrove,      edge_perc, k = 3)",129.112047850435,0.199566108704552
