"","formula","aic","r.sq"
"1","PENSET ~ s(edge_perc, k = 4)",458.63125096917,0.183448696448355
"2","PENSET ~ s(edge_l.mangrove, k = 4)",463.473218246699,0.118240738408383
"3","PENSET ~ s(land_water_ratio, k = 4)",467.945697118825,0.0385705862547623
"4","PENSET ~ s(edge_perc, k = 4) + s(edge_l.mangrove, k = 4)",450.048891222356,0.30965888941075
"5","PENSET ~ s(edge_perc, k = 4) + s(land_water_ratio, k = 4)",456.153247865151,0.232607301923475
"6","PENSET ~ s(edge_l.mangrove, k = 4) + s(land_water_ratio, k = 4)",464.987385195637,0.114234700662355
"7","PENSET ~ s(edge_perc, k = 4) + s(edge_l.mangrove, k = 4) + s(land_water_ratio,      k = 4)",451.010242822889,0.31508529163414
"8","PENSET ~ s(edge_perc, k = 4) + s(edge_l.mangrove, k = 4) + ti(edge_l.mangrove,      edge_perc, k = 3)",449.339276771139,0.340538204471091
"9","PENSET ~ s(edge_l.mangrove, k = 4) + s(land_water_ratio, k = 4) +      ti(edge_l.mangrove, land_water_ratio, k = 3)",466.679034622127,0.101582429577248
"10","PENSET ~ s(edge_perc, k = 4) + s(edge_l.mangrove, k = 4) + s(land_water_ratio,      k = 4) + ti(edge_l.mangrove, land_water_ratio, k = 3)",451.990188561023,0.320417074001898
"11","PENSET ~ s(edge_perc, k = 4) + s(edge_l.mangrove, k = 4) + s(land_water_ratio,      k = 4) + ti(edge_l.mangrove, edge_perc, k = 3)",451.293179256163,0.325529399216838
"12","PENSET ~ s(edge_perc, k = 4) + s(edge_l.mangrove, k = 4) + s(land_water_ratio,      k = 4) + ti(edge_l.mangrove, land_water_ratio, k = 3) + ti(edge_l.mangrove,      edge_perc, k = 3)",453.14335421204,0.311472295345425
