"","formula","aic","r.sq"
"1","CALSAP ~ s(edge_perc, k = 4)",151.094941498156,0.00458159993653562
"2","CALSAP ~ s(edge_l.mangrove, k = 4)",150.466489595385,0.0128668553665138
"3","CALSAP ~ s(land_water_ratio, k = 4)",112.467121582306,0.352705281593954
"4","CALSAP ~ s(edge_perc, k = 4) + s(edge_l.mangrove, k = 4)",152.281930218056,-0.0114582330041204
"5","CALSAP ~ s(edge_perc, k = 4) + s(land_water_ratio, k = 4)",113.555745478207,0.357797683033364
"6","CALSAP ~ s(edge_l.mangrove, k = 4) + s(land_water_ratio, k = 4)",114.38301155845,0.339420797310903
"7","CALSAP ~ s(edge_perc, k = 4) + s(edge_l.mangrove, k = 4) + s(land_water_ratio,      k = 4)",115.526039435453,0.343972698945058
"8","CALSAP ~ s(edge_perc, k = 4) + s(edge_l.mangrove, k = 4) + ti(edge_l.mangrove,      edge_perc, k = 3)",148.641411749773,0.0122403755353526
"9","CALSAP ~ s(edge_l.mangrove, k = 4) + s(land_water_ratio, k = 4) +      ti(edge_l.mangrove, land_water_ratio, k = 3)",117.972533966906,0.294098555663492
"10","CALSAP ~ s(edge_perc, k = 4) + s(edge_l.mangrove, k = 4) + s(land_water_ratio,      k = 4) + ti(edge_l.mangrove, land_water_ratio, k = 3)",117.636160618937,0.318937238703856
"11","CALSAP ~ s(edge_perc, k = 4) + s(edge_l.mangrove, k = 4) + s(land_water_ratio,      k = 4) + ti(edge_l.mangrove, edge_perc, k = 3)",116.281651681816,0.338457959841158
"12","CALSAP ~ s(edge_perc, k = 4) + s(edge_l.mangrove, k = 4) + s(land_water_ratio,      k = 4) + ti(edge_l.mangrove, land_water_ratio, k = 3) + ti(edge_l.mangrove,      edge_perc, k = 3)",116.174163819952,0.350850512878955
