"","formula","aic","r.sq"
"1","CALSAP ~ s(edge_perc, k = 4)",133.643555068866,0.216210426338774
"2","CALSAP ~ s(edge_l.mangrove, k = 4)",202.253673101785,-0.0212310792923989
"3","CALSAP ~ s(land_water_ratio, k = 4)",141.543304333011,0.0367217875308362
"4","CALSAP ~ s(edge_perc, k = 4) + s(edge_l.mangrove, k = 4)",135.356368272875,0.203881753518617
"5","CALSAP ~ s(edge_perc, k = 4) + s(land_water_ratio, k = 4)",128.780576572044,0.255170565024769
"6","CALSAP ~ s(edge_l.mangrove, k = 4) + s(land_water_ratio, k = 4)",143.366136192499,0.0175284579101171
"7","CALSAP ~ s(edge_perc, k = 4) + s(edge_l.mangrove, k = 4) + s(land_water_ratio,      k = 4)",130.770769180969,0.239507675922622
"8","CALSAP ~ s(edge_perc, k = 4) + s(edge_l.mangrove, k = 4) + ti(edge_l.mangrove,      edge_perc, k = 3)",124.966500855702,0.35501918749928
"9","CALSAP ~ s(edge_l.mangrove, k = 4) + s(land_water_ratio, k = 4) +      ti(edge_l.mangrove, land_water_ratio, k = 3)",145.175960454023,-0.00613472175745677
"10","CALSAP ~ s(edge_perc, k = 4) + s(edge_l.mangrove, k = 4) + s(land_water_ratio,      k = 4) + ti(edge_l.mangrove, land_water_ratio, k = 3)",132.697047333802,0.234845699593549
"11","CALSAP ~ s(edge_perc, k = 4) + s(edge_l.mangrove, k = 4) + s(land_water_ratio,      k = 4) + ti(edge_l.mangrove, edge_perc, k = 3)",119.76211149824,0.422115187674866
"12","CALSAP ~ s(edge_perc, k = 4) + s(edge_l.mangrove, k = 4) + s(land_water_ratio,      k = 4) + ti(edge_l.mangrove, land_water_ratio, k = 3) + ti(edge_l.mangrove,      edge_perc, k = 3)",121.769959097431,0.407206074286133
