"","formula","aic","r.sq"
"1","PALSP ~ s(edge_perc, k = 4)",386.079906095114,0.0164716613139338
"2","PALSP ~ s(edge_l.mangrove, k = 4)",385.227382574927,0.0538004298781946
"3","PALSP ~ s(land_water_ratio, k = 4)",388.747053400055,-0.0193096805244526
"4","PALSP ~ s(edge_perc, k = 4) + s(edge_l.mangrove, k = 4)",386.382217783003,0.0432256899559217
"5","PALSP ~ s(edge_perc, k = 4) + s(land_water_ratio, k = 4)",386.349958304831,-0.00880458882961821
"6","PALSP ~ s(edge_l.mangrove, k = 4) + s(land_water_ratio, k = 4)",386.204129962262,0.0500352355042293
"7","PALSP ~ s(edge_perc, k = 4) + s(edge_l.mangrove, k = 4) + s(land_water_ratio,      k = 4)",386.412963599153,0.0242736031882083
"8","PALSP ~ s(edge_perc, k = 4) + s(edge_l.mangrove, k = 4) + ti(edge_l.mangrove,      edge_perc, k = 3)",388.136367377226,0.0211645849199652
"9","PALSP ~ s(edge_l.mangrove, k = 4) + s(land_water_ratio, k = 4) +      ti(edge_l.mangrove, land_water_ratio, k = 3)",388.174932785176,0.0277909976948906
"10","PALSP ~ s(edge_perc, k = 4) + s(edge_l.mangrove, k = 4) + s(land_water_ratio,      k = 4) + ti(edge_l.mangrove, land_water_ratio, k = 3)",388.670521576032,0.00531821563197465
"11","PALSP ~ s(edge_perc, k = 4) + s(edge_l.mangrove, k = 4) + s(land_water_ratio,      k = 4) + ti(edge_l.mangrove, edge_perc, k = 3)",388.357212653621,0.0037402072455418
"12","PALSP ~ s(edge_perc, k = 4) + s(edge_l.mangrove, k = 4) + s(land_water_ratio,      k = 4) + ti(edge_l.mangrove, land_water_ratio, k = 3) + ti(edge_l.mangrove,      edge_perc, k = 3)",390.588441220176,-0.0130732580224593
