"","formula","aic","r.sq"
"1","CALSAP ~ s(edge_perc, k = 4)",137.819813790395,0.102168252222953
"2","CALSAP ~ s(edge_l.mangrove, k = 4)",147.279772392908,-0.0111013430043505
"3","CALSAP ~ s(land_water_ratio, k = 4)",142.186975135741,0.0397497205817966
"4","CALSAP ~ s(edge_perc, k = 4) + s(edge_l.mangrove, k = 4)",138.214887451143,0.114970341107316
"5","CALSAP ~ s(edge_perc, k = 4) + s(land_water_ratio, k = 4)",139.803957065532,0.0848561000459135
"6","CALSAP ~ s(edge_l.mangrove, k = 4) + s(land_water_ratio, k = 4)",142.992723438623,0.0374119965996366
"7","CALSAP ~ s(edge_perc, k = 4) + s(edge_l.mangrove, k = 4) + s(land_water_ratio,      k = 4)",140.201099075103,0.0973812272300899
"8","CALSAP ~ s(edge_perc, k = 4) + s(edge_l.mangrove, k = 4) + ti(edge_l.mangrove,      edge_perc, k = 3)",136.845276251718,0.163667893582895
"9","CALSAP ~ s(edge_l.mangrove, k = 4) + s(land_water_ratio, k = 4) +      ti(edge_l.mangrove, land_water_ratio, k = 3)",141.310522278162,0.0748664178435778
"10","CALSAP ~ s(edge_perc, k = 4) + s(edge_l.mangrove, k = 4) + s(land_water_ratio,      k = 4) + ti(edge_l.mangrove, land_water_ratio, k = 3)",139.025160906185,0.128966173060196
"11","CALSAP ~ s(edge_perc, k = 4) + s(edge_l.mangrove, k = 4) + s(land_water_ratio,      k = 4) + ti(edge_l.mangrove, edge_perc, k = 3)",138.713826409712,0.141057174695518
"12","CALSAP ~ s(edge_perc, k = 4) + s(edge_l.mangrove, k = 4) + s(land_water_ratio,      k = 4) + ti(edge_l.mangrove, land_water_ratio, k = 3) + ti(edge_l.mangrove,      edge_perc, k = 3)",136.004688796044,0.161919200872183
