"","formula","aic","r.sq"
"1","CTEBOL ~ s(edge_perc, k = 4)",262.563230855463,-0.0190721432516692
"2","CTEBOL ~ s(edge_l.mangrove, k = 4)",261.996386226337,-0.0098496752510413
"3","CTEBOL ~ s(land_water_ratio, k = 4)",254.042957196091,0.095640649592716
"4","CTEBOL ~ s(edge_perc, k = 4) + s(edge_l.mangrove, k = 4)",263.713039277752,-0.02722352578023
"5","CTEBOL ~ s(edge_perc, k = 4) + s(land_water_ratio, k = 4)",252.229493345574,0.146969824690682
"6","CTEBOL ~ s(edge_l.mangrove, k = 4) + s(land_water_ratio, k = 4)",254.600851795078,0.0597545631806469
"7","CTEBOL ~ s(edge_perc, k = 4) + s(edge_l.mangrove, k = 4) + s(land_water_ratio,      k = 4)",253.137670814605,0.120438290476421
"8","CTEBOL ~ s(edge_perc, k = 4) + s(edge_l.mangrove, k = 4) + ti(edge_l.mangrove,      edge_perc, k = 3)",264.570283743865,-0.0310656317511406
"9","CTEBOL ~ s(edge_l.mangrove, k = 4) + s(land_water_ratio, k = 4) +      ti(edge_l.mangrove, land_water_ratio, k = 3)",240.436026936149,0.307200665008923
"10","CTEBOL ~ s(edge_perc, k = 4) + s(edge_l.mangrove, k = 4) + s(land_water_ratio,      k = 4) + ti(edge_l.mangrove, land_water_ratio, k = 3)",242.171151721928,0.306273481224475
"11","CTEBOL ~ s(edge_perc, k = 4) + s(edge_l.mangrove, k = 4) + s(land_water_ratio,      k = 4) + ti(edge_l.mangrove, edge_perc, k = 3)",250.012245075804,0.209826325849664
"12","CTEBOL ~ s(edge_perc, k = 4) + s(edge_l.mangrove, k = 4) + s(land_water_ratio,      k = 4) + ti(edge_l.mangrove, land_water_ratio, k = 3) + ti(edge_l.mangrove,      edge_perc, k = 3)",243.82229912271,0.321721022673343
