"","formula","aic","r.sq"
"1","CTEBOL ~ s(edge_perc, k = 4)",250.520029582716,-0.0167120146383664
"2","CTEBOL ~ s(edge_l.mangrove, k = 4)",250.344234576133,-0.013820877145591
"3","CTEBOL ~ s(land_water_ratio, k = 4)",250.556092165267,-0.0165825480892716
"4","CTEBOL ~ s(edge_perc, k = 4) + s(edge_l.mangrove, k = 4)",251.93617937459,-0.0297051473448653
"5","CTEBOL ~ s(edge_perc, k = 4) + s(land_water_ratio, k = 4)",252.407643515989,-0.037581076899454
"6","CTEBOL ~ s(edge_l.mangrove, k = 4) + s(land_water_ratio, k = 4)",252.132070443755,-0.0330040167456047
"7","CTEBOL ~ s(edge_perc, k = 4) + s(edge_l.mangrove, k = 4) + s(land_water_ratio,      k = 4)",253.854992125711,-0.0532550046483236
"8","CTEBOL ~ s(edge_perc, k = 4) + s(edge_l.mangrove, k = 4) + ti(edge_l.mangrove,      edge_perc, k = 3)",253.833970455177,-0.0497424363897332
"9","CTEBOL ~ s(edge_l.mangrove, k = 4) + s(land_water_ratio, k = 4) +      ti(edge_l.mangrove, land_water_ratio, k = 3)",247.954364729275,0.104423050124078
"10","CTEBOL ~ s(edge_perc, k = 4) + s(edge_l.mangrove, k = 4) + s(land_water_ratio,      k = 4) + ti(edge_l.mangrove, land_water_ratio, k = 3)",248.741573384007,0.0946872750043025
"11","CTEBOL ~ s(edge_perc, k = 4) + s(edge_l.mangrove, k = 4) + s(land_water_ratio,      k = 4) + ti(edge_l.mangrove, edge_perc, k = 3)",255.740356262242,-0.0747796959649532
"12","CTEBOL ~ s(edge_perc, k = 4) + s(edge_l.mangrove, k = 4) + s(land_water_ratio,      k = 4) + ti(edge_l.mangrove, land_water_ratio, k = 3) + ti(edge_l.mangrove,      edge_perc, k = 3)",250.357150338172,0.0791298678965233
