"","formula","aic","r.sq"
"1","CALSAP ~ s(edge_perc, k = 4)",150.613270709598,0.020606954689392
"2","CALSAP ~ s(edge_l.mangrove, k = 4)",211.679996826495,-0.0198930792206564
"3","CALSAP ~ s(land_water_ratio, k = 4)",142.328740110679,0.0716299235503871
"4","CALSAP ~ s(edge_perc, k = 4) + s(edge_l.mangrove, k = 4)",147.35088323416,0.060038474512521
"5","CALSAP ~ s(edge_perc, k = 4) + s(land_water_ratio, k = 4)",139.449364983014,0.0991312544793179
"6","CALSAP ~ s(edge_l.mangrove, k = 4) + s(land_water_ratio, k = 4)",132.096778212424,0.161550862284353
"7","CALSAP ~ s(edge_perc, k = 4) + s(edge_l.mangrove, k = 4) + s(land_water_ratio,      k = 4)",129.823255352752,0.176537522480471
"8","CALSAP ~ s(edge_perc, k = 4) + s(edge_l.mangrove, k = 4) + ti(edge_l.mangrove,      edge_perc, k = 3)",149.973467829647,0.0285465479651751
"9","CALSAP ~ s(edge_l.mangrove, k = 4) + s(land_water_ratio, k = 4) +      ti(edge_l.mangrove, land_water_ratio, k = 3)",133.747266936687,0.145415665250948
"10","CALSAP ~ s(edge_perc, k = 4) + s(edge_l.mangrove, k = 4) + s(land_water_ratio,      k = 4) + ti(edge_l.mangrove, land_water_ratio, k = 3)",131.255016786665,0.156987007596269
"11","CALSAP ~ s(edge_perc, k = 4) + s(edge_l.mangrove, k = 4) + s(land_water_ratio,      k = 4) + ti(edge_l.mangrove, edge_perc, k = 3)",130.662386147715,0.188532434839406
"12","CALSAP ~ s(edge_perc, k = 4) + s(edge_l.mangrove, k = 4) + s(land_water_ratio,      k = 4) + ti(edge_l.mangrove, land_water_ratio, k = 3) + ti(edge_l.mangrove,      edge_perc, k = 3)",132.271756162471,0.178293572855236
