"","formula","aic","r.sq"
"1","CALSAP ~ s(edge_perc, k = 4)",133.38133008777,0.245040875506126
"2","CALSAP ~ s(edge_l.mangrove, k = 4)",201.639883399375,-0.0120050122414301
"3","CALSAP ~ s(land_water_ratio, k = 4)",142.186975135741,0.0397497205817966
"4","CALSAP ~ s(edge_perc, k = 4) + s(edge_l.mangrove, k = 4)",135.184753063479,0.233426683567255
"5","CALSAP ~ s(edge_perc, k = 4) + s(land_water_ratio, k = 4)",132.045499371986,0.229732073577721
"6","CALSAP ~ s(edge_l.mangrove, k = 4) + s(land_water_ratio, k = 4)",143.111083692655,0.0366863275992635
"7","CALSAP ~ s(edge_perc, k = 4) + s(edge_l.mangrove, k = 4) + s(land_water_ratio,      k = 4)",134.025085112748,0.21372641998969
"8","CALSAP ~ s(edge_perc, k = 4) + s(edge_l.mangrove, k = 4) + ti(edge_l.mangrove,      edge_perc, k = 3)",129.675756619778,0.307413497531214
"9","CALSAP ~ s(edge_l.mangrove, k = 4) + s(land_water_ratio, k = 4) +      ti(edge_l.mangrove, land_water_ratio, k = 3)",140.639541947514,0.076511436238238
"10","CALSAP ~ s(edge_perc, k = 4) + s(edge_l.mangrove, k = 4) + s(land_water_ratio,      k = 4) + ti(edge_l.mangrove, land_water_ratio, k = 3)",135.833604352159,0.179255215347454
"11","CALSAP ~ s(edge_perc, k = 4) + s(edge_l.mangrove, k = 4) + s(land_water_ratio,      k = 4) + ti(edge_l.mangrove, edge_perc, k = 3)",126.996283370915,0.341616759777314
"12","CALSAP ~ s(edge_perc, k = 4) + s(edge_l.mangrove, k = 4) + s(land_water_ratio,      k = 4) + ti(edge_l.mangrove, land_water_ratio, k = 3) + ti(edge_l.mangrove,      edge_perc, k = 3)",129.146001356786,0.325743133174324
