"","formula","aic","r.sq"
"1","PALSP ~ s(edge_perc, k = 4)",388.50412786517,-0.0137284123304791
"2","PALSP ~ s(edge_l.mangrove, k = 4)",384.788004978334,0.0584858888280042
"3","PALSP ~ s(land_water_ratio, k = 4)",386.837355181242,0.0279440021312927
"4","PALSP ~ s(edge_perc, k = 4) + s(edge_l.mangrove, k = 4)",386.711371748729,0.0374573408869197
"5","PALSP ~ s(edge_perc, k = 4) + s(land_water_ratio, k = 4)",388.812845067761,0.0112305609126165
"6","PALSP ~ s(edge_l.mangrove, k = 4) + s(land_water_ratio, k = 4)",386.244026348541,0.0457197261511908
"7","PALSP ~ s(edge_perc, k = 4) + s(edge_l.mangrove, k = 4) + s(land_water_ratio,      k = 4)",388.243676589117,0.0240580015942492
"8","PALSP ~ s(edge_perc, k = 4) + s(edge_l.mangrove, k = 4) + ti(edge_l.mangrove,      edge_perc, k = 3)",387.491471059026,0.0261409691773544
"9","PALSP ~ s(edge_l.mangrove, k = 4) + s(land_water_ratio, k = 4) +      ti(edge_l.mangrove, land_water_ratio, k = 3)",388.237997461276,0.0236380666546299
"10","PALSP ~ s(edge_perc, k = 4) + s(edge_l.mangrove, k = 4) + s(land_water_ratio,      k = 4) + ti(edge_l.mangrove, land_water_ratio, k = 3)",390.237767020169,0.000956080761510325
"11","PALSP ~ s(edge_perc, k = 4) + s(edge_l.mangrove, k = 4) + s(land_water_ratio,      k = 4) + ti(edge_l.mangrove, edge_perc, k = 3)",389.488564458563,0.00421560030849721
"12","PALSP ~ s(edge_perc, k = 4) + s(edge_l.mangrove, k = 4) + s(land_water_ratio,      k = 4) + ti(edge_l.mangrove, land_water_ratio, k = 3) + ti(edge_l.mangrove,      edge_perc, k = 3)",390.232409064538,-0.0303511964179304
