"","formula","aic","r.sq"
"1","CALSAP ~ s(edge_perc, k = 4)",147.11016242757,0.0651291383559098
"2","CALSAP ~ s(edge_l.mangrove, k = 4)",211.685449798029,-0.0199598152419398
"3","CALSAP ~ s(land_water_ratio, k = 4)",145.3183038029,0.0478630605257691
"4","CALSAP ~ s(edge_perc, k = 4) + s(edge_l.mangrove, k = 4)",139.138169588807,0.170610664492853
"5","CALSAP ~ s(edge_perc, k = 4) + s(land_water_ratio, k = 4)",142.491770928199,0.0746216533432531
"6","CALSAP ~ s(edge_l.mangrove, k = 4) + s(land_water_ratio, k = 4)",134.511945564683,0.156294046676176
"7","CALSAP ~ s(edge_perc, k = 4) + s(edge_l.mangrove, k = 4) + s(land_water_ratio,      k = 4)",131.795353934886,0.159604755331613
"8","CALSAP ~ s(edge_perc, k = 4) + s(edge_l.mangrove, k = 4) + ti(edge_l.mangrove,      edge_perc, k = 3)",138.72319653389,0.178814099489673
"9","CALSAP ~ s(edge_l.mangrove, k = 4) + s(land_water_ratio, k = 4) +      ti(edge_l.mangrove, land_water_ratio, k = 3)",144.740492392213,0.0444894356623613
"10","CALSAP ~ s(edge_perc, k = 4) + s(edge_l.mangrove, k = 4) + s(land_water_ratio,      k = 4) + ti(edge_l.mangrove, land_water_ratio, k = 3)",133.617392952182,0.138951463154905
"11","CALSAP ~ s(edge_perc, k = 4) + s(edge_l.mangrove, k = 4) + s(land_water_ratio,      k = 4) + ti(edge_l.mangrove, edge_perc, k = 3)",132.058008876393,0.183116900476546
"12","CALSAP ~ s(edge_perc, k = 4) + s(edge_l.mangrove, k = 4) + s(land_water_ratio,      k = 4) + ti(edge_l.mangrove, land_water_ratio, k = 3) + ti(edge_l.mangrove,      edge_perc, k = 3)",133.855088829432,0.173612295092006
