"","formula","aic","r.sq"
"1","PENSET ~ s(edge_perc, k = 4)",449.192399587357,0.360754247124224
"2","PENSET ~ s(edge_l.mangrove, k = 4)",463.829127658562,0.107834740906918
"3","PENSET ~ s(land_water_ratio, k = 4)",467.528773107611,0.0397103095916579
"4","PENSET ~ s(edge_perc, k = 4) + s(edge_l.mangrove, k = 4)",447.544896121295,0.3784258209596
"5","PENSET ~ s(edge_perc, k = 4) + s(land_water_ratio, k = 4)",451.111567114629,0.350727576027537
"6","PENSET ~ s(edge_l.mangrove, k = 4) + s(land_water_ratio, k = 4)",465.531913780798,0.0904020754560806
"7","PENSET ~ s(edge_perc, k = 4) + s(edge_l.mangrove, k = 4) + s(land_water_ratio,      k = 4)",447.094143412673,0.374413916972895
"8","PENSET ~ s(edge_perc, k = 4) + s(edge_l.mangrove, k = 4) + ti(edge_l.mangrove,      edge_perc, k = 3)",448.62056316908,0.454572265171298
"9","PENSET ~ s(edge_l.mangrove, k = 4) + s(land_water_ratio, k = 4) +      ti(edge_l.mangrove, land_water_ratio, k = 3)",455.716528468244,0.135563467300996
"10","PENSET ~ s(edge_perc, k = 4) + s(edge_l.mangrove, k = 4) + s(land_water_ratio,      k = 4) + ti(edge_l.mangrove, land_water_ratio, k = 3)",444.09883928377,0.450740842718626
"11","PENSET ~ s(edge_perc, k = 4) + s(edge_l.mangrove, k = 4) + s(land_water_ratio,      k = 4) + ti(edge_l.mangrove, edge_perc, k = 3)",447.373890203266,0.495016533835267
"12","PENSET ~ s(edge_perc, k = 4) + s(edge_l.mangrove, k = 4) + s(land_water_ratio,      k = 4) + ti(edge_l.mangrove, land_water_ratio, k = 3) + ti(edge_l.mangrove,      edge_perc, k = 3)",444.031273196744,0.526832130959563
