"","formula","aic","r.sq"
"1","PALSP ~ s(edge_perc, k = 4)",388.024741039033,-0.00632911622449162
"2","PALSP ~ s(edge_l.mangrove, k = 4)",384.470784715943,0.0628404518711211
"3","PALSP ~ s(land_water_ratio, k = 4)",386.216755342257,0.033555681221242
"4","PALSP ~ s(edge_perc, k = 4) + s(edge_l.mangrove, k = 4)",386.468936396681,0.0420334943110594
"5","PALSP ~ s(edge_perc, k = 4) + s(land_water_ratio, k = 4)",387.894080762285,0.0209065836805777
"6","PALSP ~ s(edge_l.mangrove, k = 4) + s(land_water_ratio, k = 4)",385.43625356797,0.0616908756258544
"7","PALSP ~ s(edge_perc, k = 4) + s(edge_l.mangrove, k = 4) + s(land_water_ratio,      k = 4)",387.212067001745,0.0413401147680662
"8","PALSP ~ s(edge_perc, k = 4) + s(edge_l.mangrove, k = 4) + ti(edge_l.mangrove,      edge_perc, k = 3)",388.125120281613,0.0212228740931716
"9","PALSP ~ s(edge_l.mangrove, k = 4) + s(land_water_ratio, k = 4) +      ti(edge_l.mangrove, land_water_ratio, k = 3)",387.267287378019,0.0398347755725363
"10","PALSP ~ s(edge_perc, k = 4) + s(edge_l.mangrove, k = 4) + s(land_water_ratio,      k = 4) + ti(edge_l.mangrove, land_water_ratio, k = 3)",388.981403193943,0.0191627742666007
"11","PALSP ~ s(edge_perc, k = 4) + s(edge_l.mangrove, k = 4) + s(land_water_ratio,      k = 4) + ti(edge_l.mangrove, edge_perc, k = 3)",389.208888481412,0.0186486679772793
"12","PALSP ~ s(edge_perc, k = 4) + s(edge_l.mangrove, k = 4) + s(land_water_ratio,      k = 4) + ti(edge_l.mangrove, land_water_ratio, k = 3) + ti(edge_l.mangrove,      edge_perc, k = 3)",390.795228004159,-0.00773169812133756
