"","formula","aic","r.sq"
"1","CALSAP ~ s(edge_perc, k = 4)",136.000305694725,0.109476438793742
"2","CALSAP ~ s(edge_l.mangrove, k = 4)",202.023376385836,-0.0180899322154731
"3","CALSAP ~ s(land_water_ratio, k = 4)",137.565138309243,0.0711544761103002
"4","CALSAP ~ s(edge_perc, k = 4) + s(edge_l.mangrove, k = 4)",137.063752327021,0.10887384926694
"5","CALSAP ~ s(edge_perc, k = 4) + s(land_water_ratio, k = 4)",131.615026192518,0.156966777401677
"6","CALSAP ~ s(edge_l.mangrove, k = 4) + s(land_water_ratio, k = 4)",139.466700272917,0.0517912977362189
"7","CALSAP ~ s(edge_perc, k = 4) + s(edge_l.mangrove, k = 4) + s(land_water_ratio,      k = 4)",133.390701876799,0.142885348025422
"8","CALSAP ~ s(edge_perc, k = 4) + s(edge_l.mangrove, k = 4) + ti(edge_l.mangrove,      edge_perc, k = 3)",134.208718303386,0.146164469033178
"9","CALSAP ~ s(edge_l.mangrove, k = 4) + s(land_water_ratio, k = 4) +      ti(edge_l.mangrove, land_water_ratio, k = 3)",142.007182950542,0.0415400770249262
"10","CALSAP ~ s(edge_perc, k = 4) + s(edge_l.mangrove, k = 4) + s(land_water_ratio,      k = 4) + ti(edge_l.mangrove, land_water_ratio, k = 3)",137.525152352086,0.102757426927528
"11","CALSAP ~ s(edge_perc, k = 4) + s(edge_l.mangrove, k = 4) + s(land_water_ratio,      k = 4) + ti(edge_l.mangrove, edge_perc, k = 3)",133.909918454909,0.134255576343916
"12","CALSAP ~ s(edge_perc, k = 4) + s(edge_l.mangrove, k = 4) + s(land_water_ratio,      k = 4) + ti(edge_l.mangrove, land_water_ratio, k = 3) + ti(edge_l.mangrove,      edge_perc, k = 3)",135.428408725702,0.115403706847243
